,Adgrl3
16737,7.0
16738,4.0
16739,10.0
16740,0.0
16741,2.0
16742,9.0
16743,0.0
16744,0.0
16745,1.0
16746,5.0
16747,5.0
16748,6.0
16749,4.0
16750,1.0
16751,0.0
16752,5.0
16753,19.0
16754,0.0
16755,2.0
16756,4.0
16757,3.0
16758,20.0
16759,5.0
16760,3.0
16761,7.0
16762,5.0
16763,5.0
16764,8.0
16765,0.0
16766,12.0
16767,1.0
16768,1.0
16769,2.0
16770,2.0
16771,1.0
16772,2.0
16773,8.0
16774,0.0
16775,2.0
16776,1.0
16777,2.0
16778,7.0
16779,15.0
16780,0.0
16781,8.0
16782,1.0
16783,1.0
16784,25.0
16785,1.0
16786,0.0
16787,3.0
16788,2.0
16789,0.0
16790,1.0
16791,2.0
16792,1.0
16793,2.0
16794,0.0
16795,1.0
16796,4.0
16797,2.0
16798,0.0
16799,2.0
16800,3.0
16801,1.0
16802,6.0
16803,2.0
16804,2.0
16805,1.0
16806,1.0
16807,10.0
16808,2.0
16809,0.0
16810,8.0
16811,1.0
16812,0.0
16813,4.0
16814,4.0
16815,1.0
16816,1.0
16817,3.0
16818,4.0
16819,9.0
16820,2.0
16821,13.0
16822,3.0
16823,3.0
16824,0.0
16825,2.0
16826,0.0
16827,0.0
16828,0.0
16829,2.0
16830,1.0
16831,0.0
16832,0.0
16833,0.0
16834,1.0
16835,1.0
16836,2.0
16837,5.0
16838,0.0
16839,1.0
16840,1.0
16841,2.0
16842,0.0
16843,0.0
16844,1.0
16845,10.0
16846,1.0
16847,0.0
16848,0.0
16849,0.0
16850,0.0
16851,1.0
16852,1.0
16853,1.0
16854,2.0
16855,3.0
16856,1.0
16857,1.0
16858,0.0
16859,0.0
16860,0.0
16861,0.0
16862,0.0
16863,1.0
16864,3.0
16865,2.0
16866,0.0
16867,1.0
16868,0.0
16869,1.0
16870,1.0
16871,0.0
16872,0.0
16873,0.0
16874,0.0
16875,0.0
16876,0.0
16877,0.0
16878,1.0
16879,0.0
16880,0.0
16881,0.0
16882,0.0
16883,0.0
16884,0.0
16885,0.0
16886,1.0
16887,0.0
16888,1.0
16889,0.0
16890,0.0
16891,1.0
16892,0.0
16893,2.0
16894,1.0
16895,0.0
16896,0.0
16897,0.0
16898,2.0
16899,0.0
16900,0.0
16901,0.0
16902,0.0
16903,0.0
16904,1.0
16905,0.0
16906,0.0
16907,0.0
16908,0.0
16909,0.0
16910,0.0
16911,1.0
16912,0.0
16913,1.0
16914,0.0
16915,0.0
16916,6.0
16917,2.0
16918,0.0
16919,3.0
16920,0.0
16921,0.0
16922,0.0
16923,0.0
16924,0.0
16925,0.0
16926,0.0
16927,0.0
16928,0.0
16929,0.0
16930,0.0
16931,0.0
16932,0.0
16933,0.0
16934,0.0
16935,2.0
16936,4.0
16937,0.0
16938,0.0
16939,0.0
16940,1.0
16941,3.0
16942,0.0
16943,3.0
16944,0.0
16945,0.0
16946,0.0
16947,0.0
16948,1.0
16949,0.0
16950,0.0
16951,0.0
16952,0.0
16953,0.0
16954,1.0
16955,0.0
16956,0.0
16957,4.0
16958,0.0
16959,0.0
16960,0.0
16961,0.0
16962,0.0
16963,0.0
16964,0.0
16965,1.0
16966,1.0
16967,1.0
16968,3.0
16969,0.0
16970,0.0
16971,0.0
16972,3.0
16973,0.0
16974,0.0
16975,0.0
16976,1.0
16977,1.0
16978,0.0
16979,0.0
16980,0.0
16981,0.0
16982,0.0
16983,1.0
16984,1.0
16985,1.0
16986,0.0
16987,0.0
16988,0.0
16989,1.0
16990,2.0
16991,2.0
16992,12.0
16993,1.0
16994,7.0
16995,0.0
16996,5.0
16997,1.0
16998,0.0
16999,0.0
17000,0.0
17001,0.0
17002,1.0
17003,0.0
17004,2.0
17005,0.0
17006,0.0
17007,0.0
17008,0.0
17009,0.0
17010,0.0
17011,3.0
17012,1.0
17013,1.0
17014,0.0
17015,0.0
17016,5.0
17017,1.0
17018,1.0
17019,2.0
17020,1.0
17021,0.0
17022,1.0
17023,0.0
17024,0.0
17025,0.0
17026,5.0
17027,3.0
17028,5.0
17029,0.0
17030,2.0
17031,2.0
17032,0.0
17033,1.0
17034,1.0
17035,2.0
17036,2.0
17037,0.0
17038,3.0
17039,12.0
17040,1.0
17041,0.0
17042,0.0
17043,1.0
17044,1.0
17045,4.0
17046,0.0
17047,0.0
17048,0.0
17049,0.0
17050,0.0
17051,1.0
17052,0.0
17053,2.0
17054,0.0
17055,0.0
17056,2.0
17057,0.0
17058,0.0
17059,2.0
17060,2.0
17061,11.0
17062,0.0
17063,0.0
17064,0.0
17065,2.0
17066,2.0
17067,1.0
17068,0.0
17069,0.0
17070,1.0
17071,1.0
17072,2.0
17073,0.0
17074,7.0
17075,6.0
17076,1.0
17077,10.0
17078,7.0
17079,5.0
17080,0.0
17081,0.0
17082,0.0
17083,2.0
17084,2.0
17085,0.0
17086,0.0
17087,2.0
17088,2.0
17089,3.0
17090,2.0
17091,1.0
17092,3.0
17093,12.0
17094,2.0
17095,0.0
17096,3.0
17097,5.0
17098,0.0
17099,1.0
17100,0.0
17101,1.0
17102,4.0
17103,0.0
17104,4.0
17105,4.0
17106,4.0
17107,1.0
17108,0.0
17109,2.0
17110,0.0
17111,5.0
17112,0.0
17113,1.0
17114,0.0
17115,4.0
17116,5.0
17117,9.0
17118,5.0
17119,1.0
17120,2.0
17121,3.0
17122,2.0
17123,4.0
17124,0.0
17125,1.0
17126,1.0
17127,1.0
17128,2.0
17129,0.0
17130,0.0
17131,5.0
17132,2.0
17133,2.0
17134,3.0
17135,6.0
17136,0.0
17137,2.0
17138,0.0
17139,1.0
17140,1.0
17141,4.0
17142,12.0
17143,0.0
17144,0.0
17145,5.0
17146,0.0
17147,0.0
17148,1.0
17149,3.0
17150,6.0
17151,7.0
17152,3.0
17153,5.0
17154,4.0
17155,3.0
17156,4.0
17157,1.0
17158,3.0
17159,0.0
17160,6.0
17161,1.0
17162,8.0
17163,3.0
17164,1.0
17165,6.0
17166,3.0
17167,0.0
17168,5.0
17169,0.0
17170,3.0
17171,1.0
17172,1.0
17173,1.0
17174,3.0
17175,2.0
17176,3.0
17177,0.0
17178,2.0
17179,3.0
17180,0.0
17181,4.0
17182,0.0
17183,1.0
17184,2.0
17185,4.0
17186,0.0
17187,1.0
17188,0.0
17189,4.0
17190,1.0
17191,0.0
17192,1.0
17193,0.0
17194,2.0
17195,2.0
17196,0.0
17197,0.0
17198,0.0
17199,3.0
17200,3.0
17201,1.0
17202,3.0
17203,0.0
17204,0.0
17205,6.0
17206,2.0
17207,1.0
17208,8.0
17209,7.0
17210,0.0
17211,0.0
17212,0.0
17213,0.0
17214,0.0
17215,2.0
17216,0.0
17217,2.0
17218,0.0
17219,0.0
17220,0.0
17221,4.0
17222,0.0
17223,0.0
17224,1.0
17225,6.0
17226,1.0
17227,1.0
17228,2.0
17229,4.0
17230,0.0
17231,6.0
17232,5.0
17233,0.0
17234,4.0
17235,1.0
17236,4.0
17237,1.0
17238,3.0
17239,3.0
17240,0.0
17241,2.0
17242,2.0
17243,0.0
17244,1.0
17245,2.0
17246,0.0
17247,2.0
17248,0.0
17249,0.0
17250,8.0
17251,0.0
17252,2.0
17253,8.0
17254,7.0
17255,0.0
17256,1.0
17257,1.0
17258,4.0
17259,1.0
17260,3.0
17261,1.0
17262,2.0
17263,2.0
17264,12.0
17265,0.0
17266,0.0
17267,3.0
17268,4.0
17269,2.0
17270,2.0
17271,0.0
17272,1.0
17273,0.0
17274,0.0
17275,1.0
17276,6.0
17277,3.0
17278,5.0
17279,0.0
17280,2.0
17281,2.0
17282,1.0
17283,5.0
17284,0.0
17285,3.0
17286,2.0
17287,0.0
17288,2.0
17289,0.0
17290,2.0
17291,8.0
17292,2.0
17293,2.0
17294,0.0
17295,2.0
17296,4.0
17297,2.0
17298,0.0
17299,1.0
17300,4.0
17301,2.0
17302,1.0
17303,0.0
17304,0.0
17305,5.0
17306,3.0
17307,1.0
17308,8.0
17309,6.0
17310,1.0
17311,2.0
17312,3.0
17313,0.0
17314,3.0
17315,1.0
17316,5.0
17317,0.0
17318,0.0
17319,3.0
17320,0.0
17321,4.0
17322,2.0
17323,2.0
17324,13.0
17325,0.0
17326,2.0
17327,1.0
17328,7.0
17329,1.0
17330,1.0
17331,1.0
17332,5.0
17333,2.0
17334,0.0
17335,2.0
17336,1.0
17337,0.0
17338,0.0
17339,1.0
17340,0.0
17341,2.0
17342,0.0
17343,3.0
17344,1.0
17345,3.0
17346,0.0
17347,3.0
17348,4.0
17349,0.0
17350,5.0
17351,4.0
17352,2.0
17353,6.0
17354,0.0
17355,0.0
17356,2.0
17357,1.0
17358,1.0
17359,3.0
17360,3.0
17361,7.0
17362,6.0
17363,1.0
17364,1.0
17365,0.0
17366,2.0
17367,3.0
17368,3.0
17369,2.0
17370,1.0
17371,3.0
17372,1.0
17373,2.0
17374,4.0
17375,0.0
17376,3.0
17377,0.0
17378,0.0
17379,0.0
17380,2.0
17381,2.0
17382,0.0
17383,1.0
17384,5.0
17385,3.0
17386,0.0
17387,0.0
17388,6.0
17389,3.0
17390,1.0
17391,2.0
17392,0.0
17393,0.0
17394,0.0
17395,2.0
17396,0.0
17397,2.0
17398,2.0
17399,0.0
17400,1.0
17401,1.0
17402,3.0
17403,0.0
17404,5.0
17405,0.0
17406,1.0
17407,4.0
17408,7.0
17409,0.0
17410,5.0
17411,2.0
17412,7.0
17413,0.0
17414,2.0
17415,0.0
17416,2.0
17417,1.0
17418,1.0
17419,2.0
17420,5.0
17421,2.0
17422,5.0
17423,1.0
17424,0.0
17425,0.0
17426,0.0
17427,2.0
17428,1.0
17429,0.0
17430,0.0
17431,7.0
17432,0.0
17433,4.0
17434,0.0
17435,0.0
17436,0.0
17437,0.0
17438,5.0
17439,3.0
17440,0.0
17441,0.0
17442,2.0
17443,0.0
17444,2.0
17445,3.0
17446,4.0
17447,0.0
17448,0.0
17449,2.0
17450,0.0
17451,0.0
17452,1.0
17453,1.0
17454,1.0
17455,0.0
17456,2.0
17457,2.0
17458,0.0
17459,0.0
17460,0.0
17461,0.0
17462,2.0
17463,2.0
17464,6.0
17465,0.0
17466,1.0
17467,0.0
17468,2.0
17469,0.0
17470,0.0
17471,0.0
17472,0.0
17473,2.0
17474,11.0
17475,0.0
17476,0.0
17477,0.0
17478,0.0
17479,0.0
17480,2.0
17481,6.0
17482,2.0
17483,3.0
17484,1.0
17485,0.0
17486,0.0
17487,0.0
17488,1.0
17489,1.0
17490,0.0
17491,0.0
17492,0.0
17493,0.0
17494,0.0
17495,4.0
17496,0.0
17497,1.0
17498,1.0
17499,0.0
17500,0.0
17501,3.0
17502,0.0
17503,1.0
17504,2.0
17505,2.0
17506,0.0
17507,0.0
17508,0.0
17509,0.0
17510,0.0
17511,0.0
17512,6.0
17513,0.0
17514,0.0
17515,5.0
17516,0.0
17517,0.0
17518,0.0
17519,3.0
17520,1.0
17521,1.0
17522,0.0
17523,3.0
17524,0.0
17525,0.0
17526,1.0
17527,0.0
17528,0.0
17529,7.0
17530,4.0
17531,2.0
17532,2.0
17533,6.0
17534,1.0
17535,0.0
17536,9.0
17537,2.0
17538,2.0
17539,0.0
17540,4.0
17541,1.0
17542,8.0
17543,3.0
17544,0.0
17545,0.0
17546,1.0
17547,5.0
17548,0.0
17549,1.0
17550,1.0
17551,1.0
17552,2.0
17553,4.0
17554,1.0
17555,0.0
17556,0.0
17557,0.0
17558,0.0
17559,4.0
17560,0.0
17561,2.0
17562,0.0
17563,0.0
17564,0.0
17565,0.0
17566,5.0
17567,1.0
17568,1.0
17569,0.0
17570,4.0
17571,0.0
17572,0.0
17573,0.0
17574,0.0
17575,0.0
17576,1.0
17577,5.0
17578,0.0
17579,1.0
17580,1.0
17581,2.0
17582,4.0
17583,0.0
17584,5.0
17585,2.0
17586,1.0
17587,1.0
17588,2.0
17589,9.0
17590,2.0
17591,4.0
17592,1.0
17593,0.0
17594,0.0
17595,1.0
17596,1.0
17597,0.0
17598,0.0
17599,0.0
17600,0.0
17601,0.0
17602,0.0
17603,3.0
17604,2.0
17605,0.0
17606,2.0
17607,1.0
17608,0.0
17609,0.0
17610,4.0
17611,1.0
17612,0.0
17613,0.0
17614,1.0
17615,1.0
17616,2.0
17617,1.0
17618,7.0
17619,2.0
17620,0.0
17621,0.0
17622,1.0
17623,0.0
17624,1.0
17625,2.0
17626,5.0
17627,7.0
17628,3.0
17629,1.0
17630,0.0
17631,2.0
17632,3.0
17633,0.0
17634,0.0
17635,0.0
17636,0.0
17637,0.0
17638,1.0
17639,3.0
17640,0.0
17641,3.0
17642,1.0
17643,0.0
17644,1.0
17645,1.0
17646,0.0
17647,1.0
17648,1.0
17649,0.0
17650,0.0
17651,0.0
17652,4.0
17653,0.0
17654,1.0
17655,0.0
17656,1.0
17657,0.0
17658,3.0
17659,1.0
17660,0.0
17661,4.0
17662,2.0
17663,2.0
17664,1.0
17665,4.0
17666,1.0
17667,2.0
17668,2.0
17669,1.0
17670,0.0
17671,0.0
17672,2.0
17673,7.0
17674,0.0
17675,1.0
17676,1.0
17677,0.0
17678,1.0
17679,5.0
17680,2.0
17681,3.0
17682,0.0
17683,1.0
17684,2.0
17685,2.0
17686,0.0
17687,3.0
17688,0.0
17689,3.0
17690,1.0
17691,3.0
17692,3.0
17693,1.0
17694,0.0
17695,2.0
17696,1.0
17697,0.0
17698,0.0
17699,0.0
17700,1.0
17701,3.0
17702,0.0
17703,0.0
17704,4.0
17705,1.0
17706,2.0
17707,0.0
17708,4.0
17709,3.0
17710,0.0
17711,1.0
17712,2.0
17713,5.0
17714,1.0
17715,5.0
17716,0.0
17717,0.0
17718,1.0
17719,3.0
17720,0.0
17721,2.0
17722,0.0
17723,0.0
17724,1.0
17725,1.0
17726,1.0
17727,4.0
17728,0.0
17729,1.0
17730,1.0
17731,5.0
17732,5.0
17733,2.0
17734,0.0
17735,1.0
17736,3.0
17737,8.0
17738,0.0
17739,1.0
17740,4.0
17741,0.0
17742,0.0
17743,6.0
17744,0.0
17745,3.0
17746,0.0
17747,0.0
17748,2.0
17749,0.0
17750,0.0
17751,1.0
17752,0.0
17753,0.0
17754,2.0
17755,2.0
17756,0.0
17757,2.0
17758,1.0
17759,3.0
17760,1.0
17761,5.0
17762,1.0
17763,0.0
17764,1.0
17765,2.0
17766,0.0
17767,0.0
17768,0.0
17769,2.0
17770,1.0
17771,1.0
17772,3.0
17773,3.0
17774,0.0
17775,0.0
17776,0.0
17777,3.0
17778,2.0
17779,1.0
17780,4.0
17781,1.0
17782,0.0
17783,4.0
17784,1.0
17785,0.0
17786,2.0
17787,0.0
17788,2.0
17789,1.0
17790,2.0
17791,2.0
17792,1.0
17793,5.0
17794,0.0
17795,3.0
17796,0.0
17797,0.0
17798,0.0
17799,3.0
17800,0.0
17801,3.0
17802,8.0
17803,2.0
17804,6.0
17805,4.0
17806,4.0
17807,2.0
17808,2.0
17809,0.0
17810,5.0
17811,1.0
17812,8.0
17813,6.0
17814,2.0
17815,1.0
17816,0.0
17817,0.0
17818,0.0
17819,4.0
17820,0.0
17821,0.0
17822,2.0
17823,0.0
17824,3.0
17825,1.0
17826,1.0
17827,0.0
17828,5.0
17829,2.0
17830,10.0
17831,3.0
17832,4.0
17833,7.0
17834,0.0
17835,0.0
17836,0.0
17837,5.0
17838,1.0
17839,5.0
17840,2.0
17841,1.0
17842,4.0
17843,1.0
17844,0.0
17845,1.0
17846,0.0
17847,0.0
17848,8.0
17849,0.0
17850,1.0
17851,5.0
17852,1.0
17853,2.0
17854,0.0
17855,0.0
17856,1.0
17857,2.0
17858,0.0
17859,3.0
17860,1.0
17861,0.0
17862,2.0
17863,0.0
17864,0.0
17865,0.0
17866,6.0
17867,4.0
17868,4.0
17869,1.0
17870,0.0
17871,0.0
17872,5.0
17873,2.0
17874,2.0
17875,7.0
17876,4.0
17877,3.0
17878,5.0
17879,2.0
17880,1.0
17881,4.0
17882,2.0
17883,4.0
17884,0.0
17885,5.0
17886,2.0
17887,0.0
17888,4.0
17889,4.0
17890,3.0
17891,1.0
17892,4.0
17893,5.0
17894,4.0
17895,3.0
17896,4.0
17897,3.0
17898,2.0
17899,0.0
17900,1.0
17901,2.0
17902,5.0
17903,1.0
17904,0.0
17905,4.0
17906,0.0
17907,1.0
17908,0.0
17909,1.0
17910,2.0
17911,14.0
17912,4.0
17913,2.0
17914,0.0
17915,3.0
17916,0.0
17917,1.0
17918,0.0
17919,3.0
17920,7.0
17921,2.0
17922,1.0
17923,2.0
17924,3.0
17925,1.0
17926,8.0
17927,0.0
17928,1.0
17929,1.0
17930,1.0
17931,6.0
17932,0.0
17933,12.0
17934,2.0
17935,5.0
17936,1.0
17937,4.0
17938,0.0
17939,0.0
17940,1.0
17941,0.0
17942,1.0
17943,0.0
17944,0.0
17945,4.0
17946,0.0
17947,0.0
17948,0.0
17949,3.0
17950,2.0
17951,3.0
17952,3.0
17953,2.0
17954,0.0
17955,6.0
17956,2.0
17957,4.0
17958,6.0
17959,2.0
17960,7.0
17961,2.0
17962,3.0
17963,1.0
17964,0.0
17965,1.0
17966,2.0
17967,2.0
17968,2.0
17969,1.0
17970,1.0
17971,4.0
17972,2.0
17973,4.0
17974,1.0
17975,2.0
17976,4.0
17977,2.0
17978,1.0
17979,2.0
17980,1.0
17981,2.0
17982,2.0
17983,3.0
17984,0.0
17985,2.0
17986,1.0
17987,0.0
17988,1.0
17989,7.0
17990,0.0
17991,0.0
17992,3.0
17993,1.0
17994,0.0
17995,13.0
17996,1.0
17997,1.0
17998,0.0
17999,4.0
18000,3.0
18001,2.0
18002,6.0
18003,1.0
18004,2.0
18005,0.0
18006,0.0
18007,2.0
18008,0.0
18009,3.0
18010,3.0
18011,3.0
18012,1.0
18013,1.0
18014,2.0
18015,5.0
18016,3.0
18017,4.0
18018,10.0
18019,0.0
18020,1.0
18021,0.0
18022,1.0
18023,2.0
18024,1.0
18025,4.0
18026,4.0
18027,3.0
18028,1.0
18029,1.0
18030,0.0
18031,3.0
18032,0.0
18033,5.0
18034,1.0
18035,3.0
18036,1.0
18037,0.0
18038,3.0
18039,4.0
18040,4.0
18041,3.0
18042,13.0
18043,4.0
18044,2.0
18045,1.0
18046,2.0
18047,3.0
18048,1.0
18049,0.0
18050,1.0
18051,5.0
18052,0.0
18053,1.0
18054,1.0
18055,1.0
18056,4.0
18057,0.0
18058,0.0
18059,0.0
18060,0.0
18061,2.0
18062,6.0
18063,3.0
18064,1.0
18065,6.0
18066,0.0
18067,5.0
18068,0.0
18069,1.0
18070,11.0
18071,1.0
18072,6.0
18073,5.0
18074,2.0
18075,0.0
18076,4.0
18077,2.0
18078,1.0
18079,4.0
18080,0.0
18081,0.0
18082,4.0
18083,2.0
18084,3.0
18085,1.0
18086,1.0
18087,2.0
18088,3.0
18089,1.0
18090,6.0
18091,1.0
18092,0.0
18093,4.0
18094,0.0
18095,0.0
18096,5.0
18097,2.0
18098,1.0
18099,0.0
18100,2.0
18101,1.0
18102,1.0
18103,5.0
18104,0.0
18105,0.0
18106,0.0
18107,1.0
18108,4.0
18109,4.0
18110,1.0
18111,0.0
18112,6.0
18113,4.0
18114,2.0
18115,6.0
18116,1.0
18117,0.0
18118,3.0
18119,5.0
18120,4.0
18121,0.0
18122,1.0
18123,9.0
18124,4.0
18125,0.0
18126,2.0
18127,0.0
18128,5.0
18129,0.0
18130,0.0
18131,5.0
18132,2.0
18133,0.0
18134,6.0
18135,0.0
18136,2.0
18137,0.0
18138,4.0
18139,1.0
18140,2.0
18141,2.0
18142,0.0
18143,5.0
18144,3.0
18145,2.0
18146,0.0
18147,0.0
18148,0.0
18149,6.0
18150,1.0
18151,5.0
18152,1.0
18153,2.0
18154,3.0
18155,2.0
18156,3.0
18157,3.0
18158,4.0
18159,2.0
18160,0.0
18161,0.0
18162,3.0
18163,2.0
18164,1.0
18165,2.0
18166,2.0
18167,1.0
18168,1.0
18169,12.0
18170,0.0
18171,2.0
18172,2.0
18173,5.0
18174,3.0
18175,3.0
18176,5.0
18177,9.0
18178,6.0
18179,5.0
18180,8.0
18181,0.0
18182,1.0
18183,6.0
18184,6.0
18185,3.0
18186,2.0
18187,0.0
18188,1.0
18189,1.0
18190,0.0
18191,0.0
18192,4.0
18193,5.0
18194,3.0
18195,7.0
18196,3.0
18197,0.0
18198,4.0
18199,0.0
18200,5.0
18201,2.0
18202,2.0
18203,0.0
18204,7.0
18205,1.0
18206,4.0
18207,2.0
18208,3.0
18209,2.0
18210,2.0
18211,0.0
18212,2.0
18213,2.0
18214,0.0
18215,0.0
18216,1.0
18217,2.0
18218,3.0
18219,2.0
18220,6.0
18221,0.0
18222,0.0
18223,2.0
18224,2.0
18225,3.0
18226,2.0
18227,3.0
18228,2.0
18229,5.0
18230,0.0
18231,1.0
18232,4.0
18233,2.0
18234,3.0
18235,3.0
18236,1.0
18237,2.0
18238,1.0
18239,0.0
18240,3.0
18241,2.0
18242,0.0
18243,2.0
18244,3.0
18245,4.0
18246,0.0
18247,4.0
18248,0.0
18249,1.0
18250,0.0
18251,1.0
18252,1.0
18253,3.0
18254,2.0
18255,4.0
18256,1.0
18257,0.0
18258,0.0
18259,3.0
18260,0.0
18261,0.0
18262,4.0
18263,2.0
18264,0.0
18265,0.0
18266,1.0
18267,0.0
18268,3.0
18269,1.0
18270,0.0
18271,1.0
18272,2.0
18273,9.0
18274,1.0
18275,3.0
18276,0.0
18277,4.0
18278,0.0
18279,0.0
18280,5.0
18281,1.0
18282,3.0
18283,3.0
18284,1.0
18285,0.0
18286,2.0
18287,3.0
18288,0.0
18289,2.0
18290,1.0
18291,0.0
18292,0.0
18293,1.0
18294,0.0
18295,2.0
18296,1.0
18297,6.0
18298,1.0
18299,3.0
18300,2.0
18301,2.0
18302,0.0
18303,2.0
18304,1.0
18305,0.0
18306,1.0
18307,3.0
18308,0.0
18309,1.0
18310,0.0
18311,2.0
18312,3.0
18313,0.0
18314,2.0
18315,0.0
18316,1.0
18317,1.0
18318,1.0
18319,3.0
18320,0.0
18321,6.0
18322,4.0
18323,0.0
18324,4.0
18325,0.0
18326,0.0
18327,9.0
18328,0.0
18329,4.0
18330,1.0
18331,1.0
18332,4.0
18333,2.0
18334,1.0
18335,0.0
18336,0.0
18337,2.0
18338,0.0
18339,4.0
18340,1.0
18341,5.0
18342,0.0
18343,0.0
18344,1.0
18345,1.0
18346,2.0
18347,1.0
18348,2.0
18349,1.0
18350,4.0
18351,5.0
18352,3.0
18353,1.0
18354,2.0
18355,0.0
18356,5.0
18357,4.0
18358,0.0
18359,1.0
18360,7.0
18361,1.0
18362,1.0
18363,0.0
18364,2.0
18365,1.0
18366,1.0
18367,0.0
18368,2.0
18369,0.0
18370,0.0
18371,0.0
18372,1.0
18373,4.0
18374,3.0
18375,0.0
18376,0.0
18377,1.0
18378,0.0
18379,2.0
18380,3.0
18381,0.0
18382,0.0
18383,0.0
18384,0.0
18385,5.0
18386,1.0
18387,1.0
18388,0.0
18389,1.0
18390,1.0
18391,5.0
18392,1.0
18393,5.0
18394,1.0
18395,5.0
18396,3.0
18397,1.0
18398,2.0
18399,0.0
18400,9.0
18401,0.0
18402,1.0
18403,0.0
18404,3.0
18405,0.0
18406,1.0
18407,0.0
18408,1.0
18409,2.0
18410,2.0
18411,0.0
18412,1.0
18413,0.0
18414,0.0
18415,0.0
18416,0.0
18417,5.0
18418,4.0
18419,1.0
18420,1.0
18421,3.0
18422,0.0
18423,3.0
18424,4.0
18425,0.0
18426,1.0
18427,3.0
18428,3.0
18429,2.0
18430,0.0
18431,0.0
18432,0.0
18433,0.0
18434,3.0
18435,2.0
18436,0.0
18437,0.0
18438,2.0
18439,0.0
18440,2.0
18441,2.0
18442,2.0
18443,5.0
18444,0.0
18445,2.0
18446,1.0
18447,0.0
18448,1.0
18449,0.0
18450,6.0
18451,0.0
18452,1.0
18453,6.0
18454,5.0
18455,0.0
18456,0.0
18457,3.0
18458,0.0
18459,1.0
18460,1.0
18461,3.0
18462,2.0
18463,3.0
18464,4.0
18465,0.0
18466,2.0
18467,0.0
18468,2.0
18469,1.0
18470,2.0
18471,4.0
18472,0.0
18473,1.0
18474,1.0
18475,0.0
18476,1.0
18477,2.0
18478,0.0
18479,2.0
18480,1.0
18481,0.0
18482,1.0
18483,2.0
18484,1.0
18485,0.0
18486,0.0
18487,0.0
18488,0.0
18489,0.0
18490,3.0
18491,1.0
18492,0.0
18493,0.0
18494,0.0
18495,2.0
18496,1.0
18497,0.0
18498,1.0
18499,0.0
18500,0.0
18501,2.0
18502,0.0
18503,2.0
18504,1.0
18505,0.0
18506,2.0
18507,3.0
18508,0.0
18509,1.0
18510,2.0
18511,5.0
18512,1.0
18513,0.0
18514,1.0
18515,0.0
18516,0.0
18517,0.0
18518,0.0
18519,0.0
18520,1.0
18521,0.0
18522,0.0
18523,0.0
18524,0.0
18525,0.0
18526,0.0
18527,0.0
18528,1.0
18529,0.0
18530,0.0
18531,1.0
18532,0.0
18533,0.0
18534,2.0
18535,2.0
18536,8.0
18537,0.0
18538,0.0
18539,0.0
18540,0.0
18541,0.0
18542,6.0
18543,0.0
18544,0.0
18545,1.0
18546,0.0
18547,0.0
18548,0.0
18549,0.0
18550,0.0
18551,9.0
18552,0.0
18553,2.0
18554,1.0
18555,0.0
18556,0.0
18557,2.0
18558,8.0
18559,0.0
18560,0.0
18561,0.0
18562,0.0
18563,1.0
18564,2.0
18565,3.0
18566,4.0
18567,1.0
18568,2.0
18569,0.0
18570,0.0
18571,2.0
18572,1.0
18573,2.0
18574,0.0
18575,3.0
18576,8.0
18577,1.0
18578,3.0
18579,4.0
18580,3.0
18581,0.0
18582,4.0
18583,8.0
18584,0.0
18585,2.0
18586,7.0
18587,2.0
18588,10.0
18589,4.0
18590,0.0
18591,0.0
18592,1.0
18593,1.0
18594,2.0
18595,4.0
18596,0.0
18597,1.0
18598,2.0
18599,3.0
18600,0.0
18601,5.0
18602,7.0
18603,9.0
18604,5.0
18605,0.0
18606,5.0
18607,8.0
18608,3.0
18609,3.0
18610,0.0
18611,0.0
18612,3.0
18613,2.0
18614,1.0
18615,0.0
18616,1.0
18617,0.0
18618,0.0
18619,1.0
18620,2.0
18621,10.0
18622,8.0
18623,3.0
18624,13.0
18625,11.0
18626,2.0
18627,3.0
18628,0.0
18629,7.0
18630,2.0
18631,2.0
18632,6.0
18633,5.0
18634,0.0
18635,1.0
18636,3.0
18637,0.0
18638,5.0
18639,0.0
18640,4.0
18641,4.0
18642,11.0
18643,3.0
18644,6.0
18645,0.0
18646,10.0
18647,0.0
18648,6.0
18649,1.0
18650,8.0
18651,3.0
18652,1.0
18653,4.0
18654,6.0
18655,2.0
18656,3.0
18657,5.0
18658,4.0
18659,1.0
18660,1.0
18661,4.0
18662,12.0
18663,2.0
18664,0.0
18665,5.0
18666,0.0
18667,5.0
18668,5.0
18669,1.0
18670,2.0
18671,3.0
18672,5.0
18673,5.0
18674,5.0
18675,0.0
18676,1.0
18677,1.0
18678,3.0
18679,0.0
18680,1.0
18681,0.0
18682,0.0
18683,4.0
18684,3.0
18685,0.0
18686,0.0
18687,1.0
18688,0.0
18689,1.0
18690,0.0
18691,0.0
18692,1.0
18693,0.0
18694,1.0
18695,0.0
18696,4.0
18697,0.0
18698,0.0
18699,2.0
18700,0.0
18701,0.0
18702,3.0
18703,0.0
18704,0.0
18705,0.0
18706,4.0
18707,1.0
18708,2.0
18709,0.0
18710,0.0
18711,4.0
18712,0.0
18713,0.0
18714,4.0
18715,12.0
18716,3.0
18717,8.0
18718,1.0
18719,1.0
18720,0.0
18721,3.0
18722,13.0
18723,0.0
18724,1.0
18725,2.0
18726,4.0
18727,6.0
18728,0.0
18729,2.0
18730,0.0
18731,5.0
18732,2.0
18733,1.0
18734,5.0
