,Ntrk3
13419,9.0
13420,4.0
13421,0.0
13422,9.0
13423,5.0
13424,6.0
13425,2.0
13426,12.0
13427,1.0
13428,0.0
13429,0.0
13430,0.0
13431,3.0
13432,0.0
13433,0.0
13434,10.0
13435,0.0
13436,18.0
13437,8.0
13438,12.0
13439,0.0
13440,4.0
13441,1.0
13442,9.0
13443,14.0
13444,0.0
13445,3.0
13446,24.0
13447,0.0
13448,0.0
13449,3.0
13450,0.0
13451,3.0
13452,3.0
13453,1.0
13454,15.0
13455,0.0
13456,2.0
13457,0.0
13458,0.0
13459,0.0
13460,5.0
13461,5.0
13462,6.0
13463,0.0
13464,0.0
13465,0.0
13466,2.0
13467,0.0
13468,0.0
13469,6.0
13470,4.0
13471,0.0
13472,1.0
13473,1.0
13474,4.0
13475,6.0
13476,0.0
13477,8.0
13478,3.0
13479,3.0
13480,0.0
13481,16.0
13482,0.0
13483,0.0
13484,4.0
13485,12.0
13486,10.0
13487,1.0
13488,9.0
13489,3.0
13490,7.0
13491,4.0
13492,2.0
13493,0.0
13494,0.0
13495,3.0
13496,2.0
13497,7.0
13498,9.0
13499,7.0
13500,10.0
13501,5.0
13502,2.0
13503,9.0
13504,0.0
13505,4.0
13506,7.0
13507,0.0
13508,9.0
13509,1.0
13510,0.0
13511,2.0
13512,2.0
13513,0.0
13514,0.0
13515,0.0
13516,0.0
13517,22.0
13518,6.0
13519,1.0
13520,0.0
13521,0.0
13522,1.0
13523,5.0
13524,0.0
13525,9.0
13526,7.0
13527,4.0
13528,0.0
13529,6.0
13530,0.0
13531,1.0
13532,4.0
13533,1.0
13534,0.0
13535,9.0
13536,2.0
13537,1.0
13538,0.0
13539,6.0
13540,19.0
13541,3.0
13542,1.0
13543,1.0
13544,0.0
13545,4.0
13546,1.0
13547,6.0
13548,1.0
13549,2.0
13550,2.0
13551,1.0
13552,0.0
13553,0.0
13554,14.0
13555,16.0
13556,1.0
13557,0.0
13558,4.0
13559,9.0
13560,1.0
13561,7.0
13562,12.0
13563,4.0
13564,0.0
13565,3.0
13566,3.0
13567,0.0
13568,0.0
13569,2.0
13570,14.0
13571,0.0
13572,1.0
13573,0.0
13574,0.0
13575,10.0
13576,0.0
13577,0.0
13578,2.0
13579,0.0
13580,1.0
13581,5.0
13582,2.0
13583,17.0
13584,2.0
13585,0.0
13586,12.0
13587,3.0
13588,6.0
13589,8.0
13590,6.0
13591,0.0
13592,1.0
13593,6.0
13594,7.0
13595,0.0
13596,0.0
13597,0.0
13598,8.0
13599,1.0
13600,0.0
13601,3.0
13602,0.0
13603,1.0
13604,0.0
13605,1.0
13606,7.0
13607,6.0
13608,2.0
13609,8.0
13610,12.0
13611,8.0
13612,0.0
13613,5.0
13614,0.0
13615,0.0
13616,0.0
13617,3.0
13618,0.0
13619,10.0
13620,0.0
13621,0.0
13622,0.0
13623,0.0
13624,4.0
13625,0.0
13626,6.0
13627,1.0
13628,1.0
13629,2.0
13630,0.0
13631,0.0
13632,0.0
13633,1.0
13634,11.0
13635,9.0
13636,2.0
13637,2.0
13638,0.0
13639,0.0
13640,0.0
13641,9.0
13642,13.0
13643,6.0
13644,10.0
13645,0.0
13646,3.0
13647,3.0
13648,3.0
13649,0.0
13650,1.0
13651,0.0
13652,9.0
13653,1.0
13654,4.0
13655,0.0
13656,0.0
13657,5.0
13658,3.0
13659,1.0
13660,7.0
13661,4.0
13662,4.0
13663,12.0
13664,2.0
13665,3.0
13666,6.0
13667,0.0
13668,4.0
13669,0.0
13670,0.0
13671,1.0
13672,1.0
13673,1.0
13674,1.0
13675,1.0
13676,0.0
13677,0.0
13678,0.0
13679,3.0
13680,0.0
13681,1.0
13682,0.0
13683,0.0
13684,0.0
13685,0.0
13686,0.0
13687,0.0
13688,0.0
13689,0.0
13690,6.0
13691,0.0
13692,0.0
13693,1.0
13694,0.0
13695,1.0
13696,0.0
13697,0.0
13698,1.0
13699,0.0
13700,0.0
13701,0.0
13702,4.0
13703,0.0
13704,0.0
13705,0.0
13706,0.0
13707,4.0
13708,0.0
13709,0.0
13710,3.0
13711,0.0
13712,2.0
13713,0.0
13714,1.0
13715,0.0
13716,0.0
13717,0.0
13718,1.0
13719,0.0
13720,0.0
13721,1.0
13722,0.0
13723,1.0
13724,0.0
13725,3.0
13726,3.0
13727,3.0
13728,0.0
13729,0.0
13730,0.0
13731,3.0
13732,3.0
13733,3.0
13734,2.0
13735,1.0
13736,3.0
13737,5.0
13738,0.0
13739,1.0
13740,0.0
13741,3.0
13742,2.0
13743,13.0
13744,1.0
13745,3.0
13746,0.0
13747,1.0
13748,7.0
13749,0.0
13750,0.0
13751,0.0
13752,0.0
13753,2.0
13754,2.0
13755,1.0
13756,1.0
13757,0.0
13758,0.0
13759,0.0
13760,0.0
13761,4.0
13762,3.0
13763,2.0
13764,0.0
13765,0.0
13766,0.0
13767,6.0
13768,2.0
13769,3.0
13770,1.0
13771,0.0
13772,0.0
13773,0.0
13774,0.0
13775,0.0
13776,5.0
13777,2.0
13778,1.0
13779,0.0
13780,0.0
13781,0.0
13782,5.0
13783,1.0
13784,0.0
13785,4.0
13786,0.0
13787,1.0
13788,3.0
13789,1.0
13790,1.0
13791,2.0
13792,0.0
13793,0.0
13794,1.0
13795,0.0
13796,2.0
13797,0.0
13798,1.0
13799,6.0
13800,0.0
13801,2.0
13802,2.0
13803,4.0
13804,0.0
13805,2.0
13806,0.0
13807,0.0
13808,0.0
13809,0.0
13810,4.0
13811,1.0
13812,0.0
13813,0.0
13814,0.0
13815,0.0
13816,1.0
13817,0.0
13818,0.0
13819,0.0
13820,1.0
13821,1.0
13822,0.0
13823,0.0
13824,0.0
13825,0.0
13826,2.0
13827,3.0
13828,0.0
13829,0.0
13830,2.0
13831,1.0
13832,20.0
13833,0.0
13834,1.0
13835,3.0
13836,0.0
13837,5.0
13838,0.0
13839,10.0
13840,0.0
13841,10.0
13842,1.0
13843,1.0
13844,6.0
13845,0.0
13846,8.0
13847,3.0
13848,9.0
13849,9.0
13850,2.0
13851,1.0
13852,4.0
13853,15.0
13854,4.0
13855,1.0
13856,4.0
13857,8.0
13858,1.0
13859,7.0
13860,10.0
13861,7.0
13862,10.0
13863,3.0
13864,3.0
13865,12.0
13866,0.0
13867,5.0
13868,0.0
13869,0.0
13870,3.0
13871,9.0
13872,10.0
13873,20.0
13874,4.0
13875,0.0
13876,0.0
13877,7.0
13878,2.0
13879,15.0
13880,3.0
13881,2.0
13882,8.0
13883,3.0
13884,3.0
13885,1.0
13886,1.0
13887,8.0
13888,2.0
13889,7.0
13890,0.0
13891,12.0
13892,3.0
13893,12.0
13894,10.0
13895,3.0
13896,1.0
13897,15.0
13898,5.0
13899,0.0
13900,14.0
13901,6.0
13902,6.0
13903,0.0
13904,4.0
13905,3.0
13906,13.0
13907,8.0
13908,6.0
13909,6.0
13910,0.0
13911,11.0
13912,1.0
13913,14.0
13914,13.0
13915,4.0
13916,0.0
13917,0.0
13918,6.0
13919,7.0
13920,17.0
13921,6.0
13922,0.0
13923,0.0
13924,9.0
13925,15.0
13926,1.0
13927,18.0
13928,8.0
13929,11.0
13930,9.0
13931,0.0
13932,10.0
13933,0.0
13934,6.0
13935,6.0
13936,0.0
13937,1.0
13938,2.0
13939,8.0
13940,7.0
13941,0.0
13942,1.0
13943,5.0
13944,5.0
13945,11.0
13946,0.0
13947,0.0
13948,3.0
13949,2.0
13950,0.0
13951,0.0
13952,16.0
13953,17.0
13954,4.0
13955,10.0
13956,9.0
13957,1.0
13958,32.0
13959,12.0
13960,4.0
13961,1.0
13962,22.0
13963,9.0
13964,2.0
13965,3.0
13966,1.0
13967,6.0
13968,4.0
13969,10.0
13970,4.0
13971,3.0
13972,4.0
13973,4.0
13974,0.0
13975,13.0
13976,0.0
13977,0.0
13978,6.0
13979,0.0
13980,5.0
13981,3.0
13982,4.0
13983,3.0
13984,3.0
13985,23.0
13986,6.0
13987,2.0
13988,20.0
13989,6.0
13990,2.0
13991,12.0
13992,5.0
13993,2.0
13994,10.0
13995,1.0
13996,10.0
13997,12.0
13998,0.0
13999,8.0
14000,5.0
14001,16.0
14002,4.0
14003,1.0
14004,4.0
14005,8.0
14006,12.0
14007,6.0
14008,6.0
14009,2.0
14010,13.0
14011,2.0
14012,9.0
14013,9.0
14014,8.0
14015,2.0
14016,4.0
14017,5.0
14018,3.0
14019,5.0
14020,13.0
14021,0.0
14022,6.0
14023,4.0
14024,0.0
14025,3.0
14026,7.0
14027,0.0
14028,20.0
14029,1.0
14030,4.0
14031,4.0
14032,5.0
14033,5.0
14034,16.0
14035,9.0
14036,4.0
14037,1.0
14038,0.0
14039,0.0
14040,5.0
14041,8.0
14042,17.0
14043,1.0
14044,12.0
14045,1.0
14046,1.0
14047,9.0
14048,9.0
14049,8.0
14050,8.0
14051,3.0
14052,11.0
14053,1.0
14054,18.0
14055,11.0
14056,2.0
14057,0.0
14058,14.0
14059,0.0
14060,3.0
14061,4.0
14062,5.0
14063,11.0
14064,9.0
14065,7.0
14066,10.0
14067,2.0
14068,3.0
14069,4.0
14070,14.0
14071,1.0
14072,13.0
14073,0.0
14074,0.0
14075,0.0
14076,4.0
14077,3.0
14078,2.0
14079,8.0
14080,4.0
14081,14.0
14082,0.0
14083,7.0
14084,8.0
14085,1.0
14086,14.0
14087,12.0
14088,9.0
14089,5.0
14090,0.0
14091,1.0
14092,15.0
14093,3.0
14094,5.0
14095,0.0
14096,0.0
14097,7.0
14098,16.0
14099,6.0
14100,9.0
14101,0.0
14102,4.0
14103,10.0
14104,4.0
14105,9.0
14106,0.0
14107,1.0
14108,11.0
14109,9.0
14110,4.0
14111,0.0
14112,15.0
14113,0.0
14114,3.0
14115,1.0
14116,3.0
14117,11.0
14118,4.0
14119,11.0
14120,0.0
14121,1.0
14122,10.0
14123,1.0
14124,4.0
14125,3.0
14126,1.0
14127,0.0
14128,6.0
14129,0.0
14130,4.0
14131,1.0
14132,0.0
14133,2.0
14134,1.0
14135,3.0
14136,15.0
14137,1.0
14138,12.0
14139,7.0
14140,2.0
14141,5.0
14142,6.0
14143,1.0
14144,9.0
14145,6.0
14146,3.0
14147,1.0
14148,1.0
14149,0.0
14150,0.0
14151,6.0
14152,2.0
14153,0.0
14154,8.0
14155,6.0
14156,9.0
14157,11.0
14158,9.0
14159,2.0
14160,0.0
14161,2.0
14162,0.0
14163,2.0
14164,1.0
14165,7.0
14166,11.0
14167,11.0
14168,0.0
14169,15.0
14170,2.0
14171,0.0
14172,9.0
14173,0.0
14174,2.0
14175,3.0
14176,2.0
14177,1.0
14178,2.0
14179,4.0
14180,1.0
14181,12.0
14182,4.0
14183,9.0
14184,0.0
14185,7.0
14186,12.0
14187,5.0
14188,18.0
14189,5.0
14190,1.0
14191,1.0
14192,2.0
14193,1.0
14194,0.0
14195,6.0
14196,0.0
14197,0.0
14198,20.0
14199,7.0
14200,3.0
14201,0.0
14202,1.0
14203,8.0
14204,14.0
14205,9.0
14206,8.0
14207,9.0
14208,0.0
14209,0.0
14210,5.0
14211,6.0
14212,4.0
14213,8.0
14214,1.0
14215,3.0
14216,5.0
14217,3.0
14218,3.0
14219,0.0
14220,2.0
14221,4.0
14222,0.0
14223,5.0
14224,7.0
14225,15.0
14226,2.0
14227,10.0
14228,4.0
14229,0.0
14230,8.0
14231,9.0
14232,11.0
14233,3.0
14234,0.0
14235,10.0
14236,8.0
14237,3.0
14238,5.0
14239,7.0
14240,3.0
14241,5.0
14242,0.0
14243,2.0
14244,7.0
14245,10.0
14246,0.0
14247,3.0
14248,0.0
14249,2.0
14250,14.0
14251,7.0
14252,8.0
14253,16.0
14254,13.0
14255,6.0
14256,5.0
14257,1.0
14258,5.0
14259,0.0
14260,8.0
14261,0.0
14262,1.0
14263,10.0
14264,2.0
14265,0.0
14266,14.0
14267,7.0
14268,11.0
14269,4.0
14270,6.0
14271,0.0
14272,5.0
14273,19.0
14274,10.0
14275,9.0
14276,9.0
14277,9.0
14278,2.0
14279,3.0
14280,10.0
14281,1.0
14282,10.0
14283,2.0
14284,0.0
14285,9.0
14286,12.0
14287,2.0
14288,8.0
14289,3.0
14290,1.0
14291,11.0
14292,3.0
14293,5.0
14294,0.0
14295,11.0
14296,0.0
14297,3.0
14298,17.0
14299,2.0
14300,1.0
14301,3.0
14302,0.0
14303,12.0
14304,4.0
14305,16.0
14306,0.0
14307,1.0
14308,5.0
14309,6.0
14310,5.0
14311,4.0
14312,2.0
14313,15.0
14314,4.0
14315,0.0
14316,4.0
14317,4.0
14318,7.0
14319,16.0
14320,0.0
14321,0.0
14322,4.0
14323,3.0
14324,6.0
14325,2.0
14326,7.0
14327,11.0
14328,0.0
14329,6.0
14330,12.0
14331,4.0
14332,7.0
14333,8.0
14334,6.0
14335,0.0
14336,3.0
14337,3.0
14338,0.0
14339,8.0
14340,0.0
14341,0.0
14342,5.0
14343,4.0
14344,9.0
14345,1.0
14346,17.0
14347,5.0
14348,1.0
14349,6.0
14350,4.0
14351,13.0
14352,1.0
14353,6.0
14354,4.0
14355,0.0
14356,5.0
14357,0.0
14358,8.0
14359,5.0
14360,2.0
14361,1.0
14362,10.0
14363,0.0
14364,4.0
14365,2.0
14366,0.0
14367,0.0
14368,0.0
14369,6.0
14370,4.0
14371,3.0
14372,3.0
14373,0.0
14374,11.0
14375,5.0
14376,1.0
14377,7.0
14378,1.0
14379,0.0
14380,6.0
14381,1.0
14382,22.0
14383,10.0
14384,8.0
14385,17.0
14386,3.0
14387,3.0
14388,1.0
14389,6.0
14390,2.0
14391,4.0
14392,18.0
14393,2.0
14394,9.0
14395,1.0
14396,1.0
14397,6.0
14398,1.0
14399,8.0
14400,3.0
14401,5.0
14402,0.0
14403,6.0
14404,10.0
14405,0.0
14406,17.0
14407,2.0
14408,1.0
14409,3.0
14410,10.0
14411,7.0
14412,1.0
14413,0.0
14414,1.0
14415,9.0
14416,0.0
14417,7.0
14418,4.0
14419,7.0
14420,7.0
14421,6.0
14422,4.0
14423,13.0
14424,21.0
14425,5.0
14426,8.0
14427,0.0
14428,1.0
14429,14.0
14430,0.0
14431,4.0
14432,0.0
14433,1.0
14434,9.0
14435,3.0
14436,0.0
14437,3.0
14438,2.0
14439,11.0
14440,0.0
14441,9.0
14442,2.0
14443,14.0
14444,1.0
14445,2.0
14446,2.0
14447,27.0
14448,2.0
14449,4.0
14450,0.0
14451,1.0
14452,1.0
14453,0.0
14454,2.0
14455,1.0
14456,1.0
14457,0.0
14458,1.0
14459,8.0
14460,0.0
14461,5.0
14462,3.0
14463,6.0
14464,6.0
14465,2.0
14466,0.0
14467,5.0
14468,11.0
14469,13.0
14470,0.0
14471,1.0
14472,6.0
14473,1.0
14474,1.0
14475,0.0
14476,1.0
14477,4.0
14478,8.0
14479,4.0
14480,0.0
14481,0.0
14482,1.0
14483,3.0
14484,6.0
14485,0.0
14486,0.0
14487,12.0
14488,0.0
14489,1.0
14490,1.0
14491,1.0
14492,5.0
14493,10.0
14494,8.0
14495,5.0
14496,9.0
14497,3.0
14498,6.0
14499,4.0
14500,4.0
14501,0.0
14502,0.0
14503,0.0
14504,0.0
14505,3.0
14506,6.0
14507,1.0
14508,0.0
14509,6.0
14510,13.0
14511,1.0
14512,0.0
14513,0.0
14514,2.0
14515,0.0
14516,0.0
14517,7.0
14518,0.0
14519,0.0
14520,21.0
14521,28.0
14522,4.0
14523,1.0
14524,0.0
14525,7.0
14526,0.0
14527,0.0
14528,1.0
14529,3.0
14530,0.0
14531,1.0
14532,0.0
14533,0.0
14534,21.0
14535,0.0
14536,1.0
14537,6.0
14538,0.0
14539,1.0
14540,4.0
14541,3.0
14542,0.0
14543,10.0
14544,0.0
14545,0.0
14546,18.0
14547,0.0
14548,1.0
14549,0.0
14550,0.0
14551,0.0
14552,3.0
14553,13.0
14554,5.0
14555,11.0
14556,18.0
14557,0.0
14558,0.0
14559,0.0
14560,1.0
14561,0.0
14562,8.0
14563,0.0
14564,7.0
14565,19.0
14566,5.0
14567,0.0
14568,1.0
14569,14.0
14570,0.0
14571,1.0
14572,1.0
14573,11.0
14574,2.0
14575,0.0
14576,2.0
14577,0.0
14578,3.0
14579,3.0
14580,5.0
14581,9.0
14582,7.0
14583,9.0
14584,0.0
14585,3.0
14586,8.0
14587,0.0
14588,9.0
14589,4.0
14590,14.0
14591,0.0
14592,3.0
14593,1.0
14594,2.0
14595,3.0
14596,7.0
14597,3.0
14598,0.0
14599,3.0
14600,5.0
14601,5.0
14602,1.0
14603,3.0
14604,2.0
14605,5.0
14606,0.0
14607,6.0
14608,18.0
14609,3.0
14610,5.0
14611,1.0
14612,11.0
14613,5.0
14614,11.0
14615,1.0
14616,6.0
14617,7.0
14618,0.0
14619,0.0
14620,5.0
14621,1.0
14622,1.0
14623,4.0
14624,14.0
14625,3.0
14626,0.0
14627,5.0
14628,1.0
14629,0.0
14630,2.0
14631,23.0
14632,2.0
14633,2.0
14634,6.0
14635,0.0
14636,0.0
14637,2.0
14638,17.0
14639,2.0
14640,3.0
14641,0.0
14642,3.0
14643,1.0
14644,2.0
14645,0.0
14646,3.0
14647,3.0
14648,1.0
14649,7.0
14650,1.0
14651,0.0
14652,5.0
14653,6.0
14654,20.0
14655,0.0
14656,2.0
14657,0.0
14658,2.0
14659,8.0
14660,3.0
14661,7.0
14662,2.0
14663,0.0
14664,12.0
14665,2.0
14666,31.0
14667,18.0
14668,4.0
14669,6.0
14670,11.0
14671,2.0
14672,13.0
14673,22.0
14674,3.0
14675,6.0
14676,10.0
14677,8.0
14678,3.0
14679,1.0
14680,2.0
14681,7.0
14682,4.0
14683,10.0
14684,19.0
14685,8.0
14686,5.0
14687,4.0
14688,8.0
14689,1.0
14690,4.0
14691,8.0
14692,4.0
14693,3.0
14694,7.0
14695,1.0
14696,1.0
14697,12.0
14698,4.0
14699,0.0
14700,1.0
14701,15.0
14702,0.0
14703,0.0
14704,9.0
14705,5.0
14706,2.0
14707,10.0
14708,0.0
14709,6.0
14710,0.0
14711,0.0
14712,0.0
14713,0.0
14714,6.0
14715,0.0
14716,3.0
14717,0.0
14718,1.0
14719,0.0
14720,2.0
14721,3.0
14722,0.0
14723,2.0
14724,1.0
14725,1.0
14726,14.0
14727,5.0
14728,0.0
14729,0.0
14730,5.0
14731,0.0
14732,0.0
14733,19.0
14734,2.0
14735,0.0
14736,2.0
14737,0.0
14738,3.0
14739,3.0
14740,0.0
14741,5.0
14742,1.0
14743,5.0
14744,8.0
14745,0.0
14746,11.0
14747,0.0
14748,2.0
14749,4.0
14750,0.0
14751,0.0
14752,5.0
14753,18.0
14754,0.0
14755,2.0
14756,0.0
14757,4.0
14758,0.0
14759,1.0
14760,5.0
14761,5.0
14762,5.0
14763,4.0
14764,4.0
14765,1.0
14766,1.0
14767,0.0
14768,0.0
14769,15.0
14770,1.0
14771,7.0
14772,2.0
14773,0.0
14774,20.0
14775,5.0
14776,0.0
14777,4.0
14778,0.0
14779,2.0
14780,9.0
14781,3.0
14782,7.0
14783,0.0
14784,10.0
14785,8.0
14786,1.0
14787,5.0
14788,0.0
14789,0.0
14790,20.0
14791,0.0
14792,5.0
14793,2.0
14794,2.0
14795,5.0
14796,2.0
14797,17.0
14798,4.0
14799,0.0
14800,0.0
14801,0.0
14802,2.0
14803,0.0
14804,9.0
14805,14.0
14806,3.0
14807,7.0
14808,2.0
14809,1.0
14810,0.0
14811,1.0
14812,0.0
14813,0.0
14814,10.0
14815,0.0
14816,1.0
14817,0.0
14818,0.0
14819,0.0
14820,0.0
14821,0.0
14822,0.0
14823,0.0
14824,0.0
14825,0.0
14826,0.0
14827,5.0
14828,0.0
14829,4.0
14830,12.0
14831,0.0
14832,2.0
14833,1.0
14834,0.0
14835,0.0
14836,0.0
14837,3.0
14838,3.0
14839,0.0
14840,0.0
14841,0.0
14842,1.0
14843,0.0
14844,0.0
14845,0.0
14846,27.0
14847,1.0
14848,0.0
14849,2.0
14850,0.0
14851,1.0
14852,0.0
14853,0.0
14854,0.0
14855,6.0
14856,0.0
14857,0.0
14858,1.0
14859,7.0
14860,1.0
14861,0.0
14862,19.0
14863,4.0
14864,0.0
14865,7.0
14866,0.0
14867,4.0
14868,0.0
14869,0.0
14870,4.0
14871,0.0
14872,1.0
14873,0.0
14874,0.0
14875,5.0
14876,0.0
14877,2.0
14878,0.0
14879,9.0
14880,0.0
14881,1.0
14882,0.0
14883,2.0
14884,0.0
14885,0.0
14886,0.0
14887,0.0
14888,0.0
14889,0.0
14890,0.0
14891,1.0
14892,1.0
14893,0.0
14894,0.0
14895,0.0
14896,0.0
14897,0.0
14898,5.0
14899,1.0
14900,3.0
14901,20.0
14902,0.0
14903,0.0
14904,0.0
14905,1.0
14906,6.0
14907,0.0
14908,0.0
14909,0.0
14910,12.0
14911,0.0
14912,1.0
14913,2.0
14914,0.0
14915,0.0
14916,18.0
14917,0.0
14918,0.0
14919,0.0
14920,21.0
14921,0.0
14922,0.0
14923,18.0
14924,1.0
14925,0.0
14926,0.0
14927,1.0
14928,0.0
14929,5.0
14930,5.0
14931,0.0
14932,27.0
14933,6.0
14934,1.0
14935,36.0
14936,0.0
14937,0.0
14938,0.0
14939,14.0
14940,7.0
14941,13.0
14942,1.0
14943,0.0
14944,1.0
14945,7.0
14946,11.0
14947,0.0
14948,0.0
14949,24.0
14950,3.0
14951,5.0
14952,1.0
14953,0.0
14954,2.0
14955,0.0
14956,0.0
14957,0.0
14958,28.0
14959,0.0
14960,0.0
14961,11.0
14962,3.0
14963,0.0
14964,1.0
14965,0.0
14966,7.0
14967,1.0
14968,3.0
14969,0.0
14970,3.0
14971,0.0
14972,9.0
14973,0.0
14974,21.0
14975,1.0
14976,0.0
14977,0.0
14978,12.0
14979,0.0
14980,0.0
14981,1.0
14982,0.0
14983,2.0
14984,1.0
14985,0.0
14986,0.0
14987,3.0
14988,0.0
14989,0.0
14990,8.0
14991,14.0
14992,5.0
14993,0.0
14994,20.0
14995,0.0
14996,3.0
14997,0.0
14998,1.0
14999,0.0
15000,30.0
15001,11.0
15002,0.0
15003,0.0
15004,5.0
15005,27.0
15006,6.0
15007,1.0
15008,2.0
15009,3.0
15010,1.0
15011,0.0
15012,3.0
15013,3.0
15014,12.0
15015,1.0
15016,6.0
15017,6.0
15018,10.0
15019,2.0
15020,10.0
15021,1.0
15022,1.0
15023,7.0
15024,4.0
15025,25.0
15026,19.0
15027,0.0
15028,0.0
15029,5.0
15030,19.0
15031,4.0
15032,8.0
15033,0.0
15034,6.0
15035,0.0
15036,0.0
15037,0.0
15038,17.0
15039,10.0
15040,23.0
15041,15.0
15042,3.0
15043,0.0
15044,18.0
15045,4.0
15046,0.0
15047,7.0
15048,0.0
15049,7.0
15050,0.0
15051,10.0
15052,4.0
15053,1.0
15054,3.0
15055,9.0
15056,4.0
15057,1.0
15058,1.0
15059,11.0
15060,6.0
15061,27.0
15062,1.0
15063,21.0
15064,11.0
15065,4.0
15066,11.0
15067,2.0
15068,4.0
15069,0.0
15070,0.0
15071,20.0
15072,5.0
15073,7.0
15074,11.0
15075,1.0
15076,7.0
15077,8.0
15078,22.0
15079,6.0
15080,12.0
15081,17.0
15082,1.0
15083,19.0
15084,3.0
15085,0.0
15086,1.0
15087,26.0
15088,10.0
15089,0.0
15090,0.0
15091,14.0
15092,10.0
15093,6.0
15094,0.0
15095,3.0
15096,3.0
15097,0.0
15098,0.0
15099,4.0
15100,2.0
15101,0.0
15102,4.0
15103,17.0
15104,7.0
15105,1.0
15106,9.0
15107,6.0
15108,1.0
15109,0.0
15110,0.0
15111,5.0
15112,3.0
15113,19.0
15114,1.0
15115,2.0
15116,2.0
15117,11.0
15118,12.0
15119,0.0
15120,3.0
15121,7.0
15122,22.0
15123,9.0
15124,11.0
15125,1.0
15126,11.0
15127,0.0
15128,8.0
15129,11.0
15130,11.0
15131,5.0
15132,0.0
15133,0.0
15134,15.0
15135,8.0
15136,1.0
15137,0.0
15138,0.0
15139,0.0
15140,5.0
15141,0.0
15142,20.0
15143,3.0
15144,0.0
15145,4.0
15146,0.0
15147,1.0
15148,1.0
15149,29.0
15150,19.0
15151,1.0
15152,13.0
15153,4.0
15154,11.0
15155,2.0
15156,2.0
15157,0.0
15158,0.0
15159,6.0
15160,0.0
15161,25.0
15162,0.0
15163,2.0
15164,16.0
15165,8.0
15166,1.0
15167,37.0
15168,10.0
15169,15.0
15170,11.0
15171,1.0
15172,18.0
15173,7.0
15174,4.0
15175,0.0
15176,10.0
15177,1.0
15178,0.0
15179,11.0
15180,3.0
15181,0.0
15182,9.0
15183,35.0
15184,2.0
15185,1.0
15186,8.0
15187,0.0
15188,13.0
15189,1.0
15190,1.0
15191,7.0
15192,0.0
15193,8.0
15194,6.0
15195,8.0
15196,4.0
15197,5.0
15198,3.0
15199,12.0
15200,2.0
15201,11.0
15202,14.0
15203,1.0
15204,0.0
15205,10.0
15206,0.0
15207,20.0
15208,1.0
15209,2.0
15210,10.0
15211,0.0
15212,0.0
15213,3.0
15214,10.0
15215,0.0
15216,0.0
15217,15.0
15218,4.0
15219,5.0
15220,0.0
15221,1.0
15222,1.0
15223,1.0
15224,1.0
15225,0.0
15226,15.0
15227,2.0
15228,9.0
15229,0.0
15230,0.0
15231,6.0
15232,6.0
15233,11.0
15234,9.0
15235,2.0
15236,20.0
15237,16.0
15238,0.0
15239,0.0
15240,10.0
15241,0.0
15242,0.0
15243,1.0
15244,2.0
15245,0.0
15246,0.0
15247,57.0
15248,0.0
15249,7.0
15250,0.0
15251,0.0
15252,1.0
15253,0.0
15254,7.0
15255,5.0
15256,0.0
15257,19.0
15258,0.0
15259,3.0
15260,2.0
15261,0.0
15262,16.0
15263,0.0
15264,5.0
15265,4.0
15266,15.0
15267,7.0
15268,2.0
15269,0.0
15270,38.0
15271,0.0
15272,0.0
15273,0.0
15274,2.0
15275,11.0
15276,1.0
15277,15.0
15278,9.0
15279,0.0
15280,0.0
15281,13.0
15282,21.0
15283,5.0
15284,9.0
15285,36.0
15286,0.0
15287,4.0
15288,15.0
15289,12.0
15290,0.0
15291,1.0
15292,8.0
15293,0.0
15294,0.0
15295,8.0
15296,4.0
15297,0.0
15298,12.0
15299,0.0
15300,1.0
15301,3.0
15302,19.0
15303,4.0
15304,21.0
15305,3.0
15306,33.0
15307,7.0
15308,4.0
15309,0.0
15310,5.0
15311,14.0
15312,13.0
15313,3.0
15314,16.0
15315,2.0
15316,0.0
15317,1.0
15318,0.0
15319,12.0
15320,14.0
15321,0.0
15322,0.0
15323,21.0
15324,0.0
15325,12.0
15326,0.0
15327,13.0
15328,4.0
15329,0.0
15330,19.0
15331,1.0
15332,0.0
15333,21.0
15334,5.0
15335,23.0
15336,10.0
15337,0.0
15338,11.0
15339,3.0
15340,8.0
15341,18.0
15342,4.0
15343,1.0
15344,4.0
15345,16.0
15346,0.0
15347,1.0
15348,0.0
15349,4.0
15350,0.0
15351,3.0
15352,23.0
15353,6.0
15354,10.0
15355,11.0
15356,0.0
15357,7.0
15358,2.0
15359,19.0
15360,1.0
15361,10.0
15362,1.0
15363,0.0
15364,1.0
15365,13.0
15366,15.0
15367,4.0
15368,0.0
15369,19.0
15370,7.0
15371,2.0
15372,14.0
15373,2.0
15374,6.0
15375,5.0
15376,0.0
15377,14.0
15378,4.0
15379,8.0
15380,12.0
15381,13.0
15382,3.0
15383,56.0
15384,20.0
15385,1.0
15386,1.0
15387,20.0
15388,27.0
15389,10.0
15390,19.0
15391,4.0
15392,5.0
15393,0.0
15394,10.0
15395,3.0
15396,8.0
15397,2.0
15398,0.0
15399,2.0
15400,0.0
15401,1.0
15402,11.0
15403,8.0
15404,1.0
15405,2.0
15406,0.0
15407,20.0
15408,16.0
15409,7.0
15410,19.0
15411,7.0
15412,0.0
15413,16.0
15414,0.0
15415,9.0
15416,2.0
